ID;SID;x;y;z
4166;543;17.50;101.25;109.65
4167;543;17.50;101.75;109.70
4168;543;17.50;101.75;109.65
4169;544;17.50;101.25;109.70
4170;544;17.50;101.25;109.65
4171;544;17.50;101.75;109.70
4172;544;17.50;101.75;109.65
4173;544;18.00;101.25;109.70
4174;544;18.00;101.25;109.65
4175;544;18.00;101.75;109.70
4176;544;18.00;101.75;109.65
4177;545;18.00;101.25;109.70
4178;545;18.00;101.25;109.65
4179;545;18.00;101.75;109.70
4180;545;18.00;101.75;109.65
4181;545;18.50;101.25;109.70
4182;545;18.50;101.25;109.65
4183;545;18.50;101.75;109.70
4184;545;18.50;101.75;109.65
4185;552;17.00;101.75;109.65
4186;552;17.00;101.75;109.60
4187;552;17.00;102.25;109.65
4188;552;17.00;102.25;109.60
4189;552;17.50;101.75;109.65
4190;552;17.50;101.75;109.60
4191;552;17.50;102.25;109.65
4192;552;17.50;102.25;109.60
4193;553;17.50;101.75;109.65
4194;553;17.50;101.75;109.60
4195;553;17.50;102.25;109.65
4196;553;17.50;102.25;109.60
4197;553;18.00;101.75;109.65
4198;553;18.00;101.75;109.60
4199;553;18.00;102.25;109.65
4200;553;18.00;102.25;109.60
4201;554;18.00;101.75;109.65
4202;554;18.00;101.75;109.60
4203;554;18.00;102.25;109.65
4204;554;18.00;102.25;109.60
4205;554;18.50;101.75;109.65
4206;554;18.50;101.75;109.60
4207;554;18.50;102.25;109.65
4208;554;18.50;102.25;109.60
4209;549;17.00;101.25;109.65
4210;549;17.00;101.25;109.60
4211;549;17.00;101.75;109.65
4212;549;17.00;101.75;109.60
4213;549;17.50;101.25;109.65
4214;549;17.50;101.25;109.60
4215;549;17.50;101.75;109.65
4216;549;17.50;101.75;109.60
4217;550;17.50;101.25;109.65
4218;550;17.50;101.25;109.60
4219;550;17.50;101.75;109.65
4220;550;17.50;101.75;109.60
4221;550;18.00;101.25;109.65
4222;550;18.00;101.25;109.60
4223;550;18.00;101.75;109.65
4224;550;18.00;101.75;109.60
4225;551;18.00;101.25;109.65
4226;551;18.00;101.25;109.60
4227;551;18.00;101.75;109.65
4228;551;18.00;101.75;109.60
4229;551;18.50;101.25;109.65
4230;551;18.50;101.25;109.60
4231;551;18.50;101.75;109.65
4232;551;18.50;101.75;109.60
4233;558;17.00;101.75;109.60
4234;558;17.00;101.75;109.55
4235;558;17.00;102.25;109.60
4236;558;17.00;102.25;109.55
4237;558;17.50;101.75;109.60
4238;558;17.50;101.75;109.55
4239;558;17.50;102.25;109.60
4240;558;17.50;102.25;109.55
4241;559;17.50;101.75;109.60
4242;559;17.50;101.75;109.55
4243;559;17.50;102.25;109.60
4244;559;17.50;102.25;109.55
4245;559;18.00;101.75;109.60
4246;559;18.00;101.75;109.55
4247;559;18.00;102.25;109.60
4248;559;18.00;102.25;109.55
4249;560;18.00;101.75;109.60
4250;560;18.00;101.75;109.55
4251;560;18.00;102.25;109.60
4252;560;18.00;102.25;109.55
4253;560;18.50;101.75;109.60
4254;560;18.50;101.75;109.55
4255;560;18.50;102.25;109.60
4256;560;18.50;102.25;109.55
4257;555;17.00;101.25;109.60
4258;555;17.00;101.25;109.55
4259;555;17.00;101.75;109.60
4260;555;17.00;101.75;109.55
4261;555;17.50;101.25;109.60
4262;555;17.50;101.25;109.55
4263;555;17.50;101.75;109.60
4264;555;17.50;101.75;109.55
4265;556;17.50;101.25;109.60
4266;556;17.50;101.25;109.55
4267;556;17.50;101.75;109.60
4268;556;17.50;101.75;109.55
4269;556;18.00;101.25;109.60
4270;556;18.00;101.25;109.55
4271;556;18.00;101.75;109.60
4272;556;18.00;101.75;109.55
4273;557;18.00;101.25;109.60
4274;557;18.00;101.25;109.55
4275;557;18.00;101.75;109.60
4276;557;18.00;101.75;109.55
4277;557;18.50;101.25;109.60
4278;557;18.50;101.25;109.55
4279;557;18.50;101.75;109.60
4280;557;18.50;101.75;109.55
4281;564;17.00;101.75;109.55
4282;564;17.00;101.75;109.50
4283;564;17.00;102.25;109.55
4284;564;17.00;102.25;109.50
4285;564;17.50;101.75;109.55
4286;564;17.50;101.75;109.50
4287;564;17.50;102.25;109.55
4288;564;17.50;102.25;109.50
4289;565;17.50;101.75;109.55
4290;565;17.50;101.75;109.50
4291;565;17.50;102.25;109.55
4292;565;17.50;102.25;109.50
4293;565;18.00;101.75;109.55
4294;565;18.00;101.75;109.50
4295;565;18.00;102.25;109.55
4296;565;18.00;102.25;109.50
4297;566;18.00;101.75;109.55
4298;566;18.00;101.75;109.50
4299;566;18.00;102.25;109.55
4300;566;18.00;102.25;109.50
4301;566;18.50;101.75;109.55
4302;566;18.50;101.75;109.50
4303;566;18.50;102.25;109.55
4304;566;18.50;102.25;109.50
4305;561;17.00;101.25;109.55
4306;561;17.00;101.25;109.50
4307;561;17.00;101.75;109.55
4308;561;17.00;101.75;109.50
4309;561;17.50;101.25;109.55
4310;561;17.50;101.25;109.50
4311;561;17.50;101.75;109.55
4312;561;17.50;101.75;109.50
4313;562;17.50;101.25;109.55
4314;562;17.50;101.25;109.50
4315;562;17.50;101.75;109.55
4316;562;17.50;101.75;109.50
4317;562;18.00;101.25;109.55
4318;562;18.00;101.25;109.50
4319;562;18.00;101.75;109.55
4320;562;18.00;101.75;109.50
4321;563;18.00;101.25;109.55
4322;563;18.00;101.25;109.50
4323;563;18.00;101.75;109.55
4324;563;18.00;101.75;109.50
4325;563;18.50;101.25;109.55
4326;563;18.50;101.25;109.50
4327;563;18.50;101.75;109.55
4328;563;18.50;101.75;109.50
4329;570;17.00;101.75;109.50
4330;570;17.00;101.75;109.45
4331;570;17.00;102.25;109.50
4332;570;17.00;102.25;109.45
4333;570;17.50;101.75;109.50
4334;570;17.50;101.75;109.45
4335;570;17.50;102.25;109.50
4336;570;17.50;102.25;109.45
4337;571;17.50;101.75;109.50
4338;571;17.50;101.75;109.45
4339;571;17.50;102.25;109.50
4340;571;17.50;102.25;109.45
4341;571;18.00;101.75;109.50
4342;571;18.00;101.75;109.45
4343;571;18.00;102.25;109.50
4344;571;18.00;102.25;109.45
4345;572;18.00;101.75;109.50
4346;572;18.00;101.75;109.45
4347;572;18.00;102.25;109.50
4348;572;18.00;102.25;109.45
4349;572;18.50;101.75;109.50
4350;572;18.50;101.75;109.45
4351;572;18.50;102.25;109.50
4352;572;18.50;102.25;109.45
4353;567;17.00;101.25;109.50
4354;567;17.00;101.25;109.45
4355;567;17.00;101.75;109.50
4356;567;17.00;101.75;109.45
4357;567;17.50;101.25;109.50
4358;567;17.50;101.25;109.45
4359;567;17.50;101.75;109.50
4360;567;17.50;101.75;109.45
4361;568;17.50;101.25;109.50
4362;568;17.50;101.25;109.45
4363;568;17.50;101.75;109.50
4364;568;17.50;101.75;109.45
4365;568;18.00;101.25;109.50
4366;568;18.00;101.25;109.45
4367;568;18.00;101.75;109.50
4368;568;18.00;101.75;109.45
4369;569;18.00;101.25;109.50
4370;569;18.00;101.25;109.45
4371;569;18.00;101.75;109.50
4372;569;18.00;101.75;109.45
4373;569;18.50;101.25;109.50
4374;569;18.50;101.25;109.45
4375;569;18.50;101.75;109.50
4376;569;18.50;101.75;109.45
4377;576;17.00;101.75;109.45
4378;576;17.00;101.75;109.40
4379;576;17.00;102.25;109.45
4380;576;17.00;102.25;109.40
4381;576;17.50;101.75;109.45
4382;576;17.50;101.75;109.40
4383;576;17.50;102.25;109.45
4384;576;17.50;102.25;109.40
4385;577;17.50;101.75;109.45
4386;577;17.50;101.75;109.40
4387;577;17.50;102.25;109.45
4388;577;17.50;102.25;109.40
4389;577;18.00;101.75;109.45
4390;577;18.00;101.75;109.40
4391;577;18.00;102.25;109.45
4392;577;18.00;102.25;109.40
4393;578;18.00;101.75;109.45
4394;578;18.00;101.75;109.40
4395;578;18.00;102.25;109.45
4396;578;18.00;102.25;109.40
4397;578;18.50;101.75;109.45
4398;578;18.50;101.75;109.40
4399;578;18.50;102.25;109.45
4400;578;18.50;102.25;109.40
4401;573;17.00;101.25;109.45
4402;573;17.00;101.25;109.40
4403;573;17.00;101.75;109.45
4404;573;17.00;101.75;109.40
4405;573;17.50;101.25;109.45
4406;573;17.50;101.25;109.40
4407;573;17.50;101.75;109.45
4408;573;17.50;101.75;109.40
4409;574;17.50;101.25;109.45
4410;574;17.50;101.25;109.40
4411;574;17.50;101.75;109.45
4412;574;17.50;101.75;109.40
4413;574;18.00;101.25;109.45
4414;574;18.00;101.25;109.40
4415;574;18.00;101.75;109.45
4416;574;18.00;101.75;109.40
4417;575;18.00;101.25;109.45
4418;575;18.00;101.25;109.40
4419;575;18.00;101.75;109.45
4420;575;18.00;101.75;109.40
4421;575;18.50;101.25;109.45
4422;575;18.50;101.25;109.40
4423;575;18.50;101.75;109.45
4424;575;18.50;101.75;109.40
4425;582;17.00;101.75;109.40
4426;582;17.00;101.75;109.35
4427;582;17.00;102.25;109.40
4428;582;17.00;102.25;109.35
4429;582;17.50;101.75;109.40
4430;582;17.50;101.75;109.35
4431;582;17.50;102.25;109.40
4432;582;17.50;102.25;109.35
4433;583;17.50;101.75;109.40
4434;583;17.50;101.75;109.35
4435;583;17.50;102.25;109.40
4436;583;17.50;102.25;109.35
4437;583;18.00;101.75;109.40
4438;583;18.00;101.75;109.35
4439;583;18.00;102.25;109.40
4440;583;18.00;102.25;109.35
4441;584;18.00;101.75;109.40
4442;584;18.00;101.75;109.35
4443;584;18.00;102.25;109.40
4444;584;18.00;102.25;109.35
4445;584;18.50;101.75;109.40
4446;584;18.50;101.75;109.35
4447;584;18.50;102.25;109.40
4448;584;18.50;102.25;109.35
4449;579;17.00;101.25;109.40
4450;579;17.00;101.25;109.35
4451;579;17.00;101.75;109.40
4452;579;17.00;101.75;109.35
4453;579;17.50;101.25;109.40
4454;579;17.50;101.25;109.35
4455;579;17.50;101.75;109.40
4456;579;17.50;101.75;109.35
4457;580;17.50;101.25;109.40
4458;580;17.50;101.25;109.35
4459;580;17.50;101.75;109.40
4460;580;17.50;101.75;109.35
4461;580;18.00;101.25;109.40
4462;580;18.00;101.25;109.35
4463;580;18.00;101.75;109.40
4464;580;18.00;101.75;109.35
4465;581;18.00;101.25;109.40
4466;581;18.00;101.25;109.35
4467;581;18.00;101.75;109.40
4468;581;18.00;101.75;109.35
4469;581;18.50;101.25;109.40
4470;581;18.50;101.25;109.35
4471;581;18.50;101.75;109.40
4472;581;18.50;101.75;109.35
4473;588;17.00;101.75;109.35
4474;588;17.00;101.75;109.30
4475;588;17.00;102.25;109.35
4476;588;17.00;102.25;109.30
4477;588;17.50;101.75;109.35
4478;588;17.50;101.75;109.30
4479;588;17.50;102.25;109.35
4480;588;17.50;102.25;109.30
4481;589;17.50;101.75;109.35
4482;589;17.50;101.75;109.30
4483;589;17.50;102.25;109.35
4484;589;17.50;102.25;109.30
4485;589;18.00;101.75;109.35
4486;589;18.00;101.75;109.30
4487;589;18.00;102.25;109.35
4488;589;18.00;102.25;109.30
4489;590;18.00;101.75;109.35
4490;590;18.00;101.75;109.30
4491;590;18.00;102.25;109.35
4492;590;18.00;102.25;109.30
4493;590;18.50;101.75;109.35
4494;590;18.50;101.75;109.30
4495;590;18.50;102.25;109.35
4496;590;18.50;102.25;109.30
4497;585;17.00;101.25;109.35
4498;585;17.00;101.25;109.30
4499;585;17.00;101.75;109.35
4500;585;17.00;101.75;109.30
4501;585;17.50;101.25;109.35
4502;585;17.50;101.25;109.30
4503;585;17.50;101.75;109.35
4504;585;17.50;101.75;109.30
4505;586;17.50;101.25;109.35
4506;586;17.50;101.25;109.30
4507;586;17.50;101.75;109.35
4508;586;17.50;101.75;109.30
4509;586;18.00;101.25;109.35
4510;586;18.00;101.25;109.30
4511;586;18.00;101.75;109.35
4512;586;18.00;101.75;109.30
4513;587;18.00;101.25;109.35
4514;587;18.00;101.25;109.30
4515;587;18.00;101.75;109.35
4516;587;18.00;101.75;109.30
4517;587;18.50;101.25;109.35
4518;587;18.50;101.25;109.30
4519;587;18.50;101.75;109.35
4520;587;18.50;101.75;109.30
4521;594;17.00;101.75;109.30
4522;594;17.00;101.75;109.25
4523;594;17.00;102.25;109.30
4524;594;17.00;102.25;109.25
4525;594;17.50;101.75;109.30
4526;594;17.50;101.75;109.25
4527;594;17.50;102.25;109.30
4528;594;17.50;102.25;109.25
4529;595;17.50;101.75;109.30
4530;595;17.50;101.75;109.25
4531;595;17.50;102.25;109.30
4532;595;17.50;102.25;109.25
4533;595;18.00;101.75;109.30
4534;595;18.00;101.75;109.25
4535;595;18.00;102.25;109.30
4536;595;18.00;102.25;109.25
4537;596;18.00;101.75;109.30
4538;596;18.00;101.75;109.25
4539;596;18.00;102.25;109.30
4540;596;18.00;102.25;109.25
4541;596;18.50;101.75;109.30
4542;596;18.50;101.75;109.25
4543;596;18.50;102.25;109.30
4544;596;18.50;102.25;109.25
4545;591;17.00;101.25;109.30
4546;591;17.00;101.25;109.25
4547;591;17.00;101.75;109.30
4548;591;17.00;101.75;109.25
4549;591;17.50;101.25;109.30
4550;591;17.50;101.25;109.25
4551;591;17.50;101.75;109.30
4552;591;17.50;101.75;109.25
4553;592;17.50;101.25;109.30
4554;592;17.50;101.25;109.25
4555;592;17.50;101.75;109.30
4556;592;17.50;101.75;109.25
4557;592;18.00;101.25;109.30
4558;592;18.00;101.25;109.25
4559;592;18.00;101.75;109.30
4560;592;18.00;101.75;109.25
4561;593;18.00;101.25;109.30
4562;593;18.00;101.25;109.25
4563;593;18.00;101.75;109.30
4564;593;18.00;101.75;109.25
4565;593;18.50;101.25;109.30
4566;593;18.50;101.25;109.25
4567;593;18.50;101.75;109.30
4568;593;18.50;101.75;109.25
